,0
2029,0.0011000000000000003
2030,0.0008000000000000021
2031,0.0013000000000000025
2032,0.0026000000000000016
2033,0.0009999999999999974
2034,-0.00020000000000000226
2035,0.0011000000000000003
2036,-0.000899999999999998
2037,0.000899999999999998
2038,-0.0005000000000000004
2039,-0.002799999999999997
2040,-0.00030000000000000165
2041,0.0026000000000000016
2042,0.0013000000000000025
2043,-0.00030000000000000165
2044,-0.0013999999999999985
2045,-9.99999999999994e-05
2046,0.0013999999999999985
2047,-9.99999999999994e-05
2048,0.0024999999999999988
2049,-0.0003999999999999976
2050,-0.0013000000000000025
2051,0.0013999999999999985
2052,0.002100000000000001
2053,-0.0005000000000000004
2054,-0.0029
2055,-0.0014999999999999979
2056,-0.0026000000000000016
2057,-9.99999999999994e-05
2058,0.000899999999999998
2059,0.002100000000000001
2060,-0.0013000000000000025
2061,-0.0009999999999999974
2062,0.002200000000000004
2063,-0.0019999999999999983
2064,0.0007000000000000027
2065,0.002799999999999997
2066,-0.0012000000000000031
2067,-0.0013000000000000025
2068,0.001799999999999996
2069,0.0007000000000000027
2070,-0.0008000000000000021
2071,-0.0008000000000000021
2072,-0.0013000000000000025
2073,0.0005000000000000004
2074,0.0009999999999999974
2075,-0.001799999999999996
2076,-0.00020000000000000226
2077,0.00020000000000000226
2078,-0.000899999999999998
2079,0.00020000000000000226
2080,0.0009999999999999974
2081,-0.00030000000000000165
2082,-0.0008000000000000021
2083,-0.002799999999999997
2084,0.0026000000000000016
2085,-0.0007000000000000027
2086,-0.0013999999999999985
2087,0.0005999999999999998
2088,-0.001899999999999999
2089,0.0019999999999999983
2090,0.0008000000000000021
2091,0.0011000000000000003
2092,0.00020000000000000226
2093,9.99999999999994e-05
2094,0.0003999999999999976
2095,0.0012000000000000031
2096,-0.0034999999999999996
2097,-0.002799999999999997
2098,-0.0012000000000000031
2099,-0.0011000000000000003
2100,0.0009999999999999974
2101,0.0017000000000000036
2102,0.00020000000000000226
2103,-0.0009999999999999974
2104,0.002100000000000001
2105,-0.00020000000000000226
2106,0.0007000000000000027
2107,-0.0022999999999999965
2108,0.0023999999999999994
2109,-0.0005000000000000004
2110,-0.0023999999999999994
2111,0.000899999999999998
2112,0.0005999999999999998
2113,-0.0013999999999999985
2114,-0.0005000000000000004
2115,0.000899999999999998
2116,-0.0017000000000000036
2117,0.0013999999999999985
2118,0.0007000000000000027
2119,0.0032999999999999974
2120,-0.0005000000000000004
2121,-0.0024999999999999988
2122,9.99999999999994e-05
2123,-0.00030000000000000165
2124,-0.0011000000000000003
2125,0.0003999999999999976
2126,0.0005999999999999998
2127,-0.0003999999999999976
2128,0.00030000000000000165
2129,-0.0003999999999999976
2130,0.00020000000000000226
2131,-0.0005999999999999998
2132,0.002700000000000001
2133,-0.002100000000000001
2134,0.000899999999999998
2135,0.0022999999999999965
2136,0.0008000000000000021
2137,-0.0032999999999999974
2138,-0.0009999999999999974
2139,-0.00020000000000000226
2140,0.002700000000000001
2141,-0.0007000000000000027
2142,-0.0011000000000000003
2143,-0.0009999999999999974
2144,0.0023999999999999994
2145,0.00030000000000000165
2146,-0.002100000000000001
2147,0.0011000000000000003
2148,0.000899999999999998
2149,-0.0009999999999999974
2150,0.0019999999999999983
2151,0.0017000000000000036
2152,0.003799999999999998
2153,0.001799999999999996
2154,-0.0008000000000000021
2155,0.0019999999999999983
2156,0.0026000000000000016
2157,0.0
2158,-0.0023999999999999994
2159,0.0016000000000000007
2160,0.003100000000000002
2161,-0.0007000000000000027
2162,0.0011000000000000003
2163,0.0007000000000000027
2164,0.0009999999999999974
2165,-0.0009999999999999974
2166,-0.0014999999999999979
2167,-0.0023999999999999994
2168,-0.0013999999999999985
2169,0.0007000000000000027
2170,0.00020000000000000226
2171,0.0008000000000000021
2172,-0.003100000000000002
2173,-0.0003999999999999976
2174,0.0005000000000000004
2175,-0.0013000000000000025
2176,-0.004
2177,0.002799999999999997
2178,-0.0013000000000000025
2179,-0.00030000000000000165
2180,0.001799999999999996
2181,0.0012000000000000031
2182,0.0005999999999999998
2183,0.001899999999999999
2184,-0.0007000000000000027
2185,0.0003999999999999976
2186,0.0011000000000000003
2187,-0.001799999999999996
2188,-0.0022999999999999965
2189,0.0023999999999999994
2190,0.0
2191,-0.0008000000000000021
2192,0.000899999999999998
2193,0.002200000000000004
2194,0.001799999999999996
2195,-0.0008000000000000021
2196,-0.0019999999999999983
2197,0.0029
2198,0.0014999999999999979
2199,-0.0032000000000000015
2200,-0.0003999999999999976
2201,-0.0013000000000000025
2202,-0.002799999999999997
2203,-0.0016000000000000007
2204,-0.0012000000000000031
2205,-0.0009999999999999974
2206,0.002799999999999997
2207,0.0011000000000000003
2208,0.0014999999999999979
2209,0.001799999999999996
2210,0.00030000000000000165
2211,-0.0022999999999999965
2212,-0.00020000000000000226
2213,-0.0005000000000000004
2214,-0.0005000000000000004
2215,-0.0019999999999999983
2216,0.0024999999999999988
2217,0.0009999999999999974
2218,0.0034999999999999996
2219,-0.0022999999999999965
2220,0.0005999999999999998
2221,0.00020000000000000226
2222,-0.0003999999999999976
2223,-0.002200000000000004
2224,0.002100000000000001
2225,-0.0005000000000000004
2226,-0.0032000000000000015
2227,-0.00020000000000000226
2228,-0.0014999999999999979
2229,-0.0045000000000000005
2230,-0.0011000000000000003
2231,-0.0014999999999999979
2232,-0.00020000000000000226
2233,0.0013999999999999985
2234,-0.0032000000000000015
2235,-0.0005999999999999998
2236,-0.0005000000000000004
2237,-0.0013000000000000025
2238,-0.00020000000000000226
2239,0.00020000000000000226
2240,-0.00020000000000000226
2241,-0.0008000000000000021
2242,0.000899999999999998
2243,-0.0008000000000000021
2244,-0.0011000000000000003
2245,0.0003999999999999976
2246,-0.0012000000000000031
2247,0.0022999999999999965
2248,-0.0013000000000000025
2249,-0.001799999999999996
2250,-0.0013999999999999985
2251,-0.0023999999999999994
2252,-0.0007000000000000027
2253,0.0013999999999999985
2254,-0.0003999999999999976
2255,-0.0014999999999999979
2256,-9.99999999999994e-05
2257,-0.0005999999999999998
2258,0.0013000000000000025
2259,-0.0017000000000000036
2260,0.0003999999999999976
2261,0.0
2262,-0.0011000000000000003
2263,0.0011000000000000003
2264,9.99999999999994e-05
2265,0.0007000000000000027
2266,0.00020000000000000226
2267,-0.000899999999999998
2268,-0.000899999999999998
2269,0.0005000000000000004
2270,0.0008000000000000021
2271,-0.0008000000000000021
2272,0.0005999999999999998
2273,9.99999999999994e-05
2274,0.0008000000000000021
2275,0.0022999999999999965
2276,0.0014999999999999979
2277,0.001799999999999996
2278,-0.0022999999999999965
2279,0.00020000000000000226
2280,0.002799999999999997
2281,9.99999999999994e-05
2282,-0.0005000000000000004
2283,-0.00020000000000000226
2284,-0.0013999999999999985
2285,-0.0014999999999999979
2286,-0.0024999999999999988
2287,-0.0008000000000000021
2288,0.0009999999999999974
2289,-0.0022999999999999965
2290,0.0034999999999999996
2291,-9.99999999999994e-05
2292,-0.00030000000000000165
2293,0.004399999999999998
2294,0.0008000000000000021
2295,-0.0007000000000000027
2296,-0.0011000000000000003
2297,-0.0005999999999999998
2298,-0.0019999999999999983
2299,-0.0007000000000000027
2300,0.002700000000000001
2301,0.0007000000000000027
2302,0.0008000000000000021
2303,-0.0026000000000000016
2304,-0.0008000000000000021
2305,0.0009999999999999974
2306,-9.99999999999994e-05
2307,0.003799999999999998
2308,0.0009999999999999974
2309,-0.0012000000000000031
2310,0.00020000000000000226
2311,0.0014999999999999979
2312,-0.0005000000000000004
2313,0.0014999999999999979
2314,0.0019999999999999983
2315,0.0009999999999999974
2316,0.0005000000000000004
2317,0.00030000000000000165
2318,-0.0019999999999999983
2319,-0.00020000000000000226
2320,-0.0012000000000000031
2321,0.0009999999999999974
2322,0.0
2323,0.0003999999999999976
2324,0.0007000000000000027
2325,-9.99999999999994e-05
2326,0.00030000000000000165
2327,0.0009999999999999974
2328,9.99999999999994e-05
2329,-9.99999999999994e-05
2330,0.0012000000000000031
2331,0.0024999999999999988
2332,0.004200000000000002
2333,0.0024999999999999988
2334,-0.002100000000000001
2335,0.000899999999999998
2336,-0.0005000000000000004
2337,-0.0009999999999999974
2338,0.0017000000000000036
2339,-0.00030000000000000165
2340,-0.0014999999999999979
2341,-0.001799999999999996
2342,0.0017000000000000036
2343,0.0005000000000000004
2344,-0.0005999999999999998
2345,-0.0009999999999999974
2346,0.0005000000000000004
2347,0.0008000000000000021
2348,9.99999999999994e-05
2349,0.0038999999999999972
2350,0.0023999999999999994
2351,0.000899999999999998
2352,-0.0023999999999999994
2353,-0.0013999999999999985
2354,0.00030000000000000165
2355,-0.0023999999999999994
2356,-0.0026000000000000016
2357,0.0007000000000000027
2358,0.0009999999999999974
2359,0.0036000000000000025
2360,-0.0034999999999999996
2361,-9.99999999999994e-05
2362,0.00020000000000000226
2363,0.0022999999999999965
2364,-0.002100000000000001
2365,0.002100000000000001
2366,-0.001799999999999996
2367,-0.0005000000000000004
2368,-0.0005999999999999998
2369,9.99999999999994e-05
2370,-0.00020000000000000226
2371,0.0032999999999999974
2372,-0.0019999999999999983
2373,0.002999999999999999
2374,0.0009999999999999974
2375,-0.0024999999999999988
2376,0.0016000000000000007
2377,0.0013999999999999985
2378,-0.0012000000000000031
2379,0.0016000000000000007
2380,0.0016000000000000007
2381,-0.0003999999999999976
2382,0.0016000000000000007
2383,-0.000899999999999998
2384,0.0
2385,-0.000899999999999998
2386,0.0009999999999999974
2387,-0.002200000000000004
2388,-0.0005999999999999998
2389,0.0016000000000000007
2390,-0.0008000000000000021
2391,-0.0022999999999999965
2392,0.000899999999999998
2393,-0.0011000000000000003
2394,0.004700000000000003
2395,0.0023999999999999994
2396,-0.003100000000000002
2397,0.0
2398,0.001899999999999999
2399,0.0005000000000000004
2400,-0.002200000000000004
2401,-0.0005000000000000004
2402,0.0005999999999999998
2403,0.0008000000000000021
2404,0.0008000000000000021
2405,-0.0014999999999999979
2406,-0.00030000000000000165
2407,0.0011000000000000003
2408,-9.99999999999994e-05
2409,-0.0016000000000000007
2410,0.0029
2411,0.0003999999999999976
2412,0.0026000000000000016
2413,9.99999999999994e-05
2414,-0.0011000000000000003
2415,-0.00020000000000000226
2416,-0.0013999999999999985
2417,-0.0005000000000000004
2418,-0.0007000000000000027
2419,0.000899999999999998
2420,0.0009999999999999974
2421,0.0019999999999999983
2422,0.0029
2423,-0.0003999999999999976
2424,-0.0026000000000000016
2425,-0.0009999999999999974
2426,0.0005000000000000004
2427,9.99999999999994e-05
2428,0.0016000000000000007
2429,-0.002200000000000004
2430,-0.0013000000000000025
2431,-0.0011000000000000003
2432,-0.00030000000000000165
2433,0.000899999999999998
2434,0.0008000000000000021
2435,-0.0011000000000000003
2436,-0.00020000000000000226
2437,0.0011000000000000003
2438,-0.000899999999999998
2439,0.0026000000000000016
2440,-0.00030000000000000165
2441,-0.0003999999999999976
2442,0.00020000000000000226
2443,9.99999999999994e-05
2444,0.004600000000000003
2445,-0.0011000000000000003
2446,-0.0013000000000000025
2447,0.0032999999999999974
2448,-0.0005999999999999998
2449,-0.0007000000000000027
2450,0.0012000000000000031
2451,-0.0016000000000000007
2452,-0.0022999999999999965
2453,-0.0014999999999999979
2454,-0.0022999999999999965
2455,0.000899999999999998
2456,-0.0014999999999999979
2457,0.0016000000000000007
2458,-0.000899999999999998
2459,-0.0014999999999999979
2460,-0.002200000000000004
2461,0.0023999999999999994
2462,-0.0023999999999999994
2463,-0.001799999999999996
2464,0.0005000000000000004
2465,0.0029
2466,0.001899999999999999
2467,0.002100000000000001
2468,-0.0005000000000000004
2469,0.000899999999999998
2470,-0.0013000000000000025
2471,-0.0003999999999999976
2472,-0.0013000000000000025
2473,0.0016000000000000007
2474,-0.0013999999999999985
2475,-0.0013999999999999985
2476,0.002799999999999997
2477,-0.0045000000000000005
2478,-0.0005000000000000004
2479,0.0019999999999999983
2480,-0.0017000000000000036
2481,-0.0013000000000000025
2482,0.0017000000000000036
2483,0.0013000000000000025
2484,0.0
2485,-0.0009999999999999974
2486,-0.0008000000000000021
2487,-0.0023999999999999994
2488,0.0019999999999999983
2489,-0.0007000000000000027
2490,0.0022999999999999965
2491,0.001899999999999999
2492,-0.0005999999999999998
2493,-0.002100000000000001
2494,-0.0005999999999999998
2495,0.0012000000000000031
2496,-0.0005000000000000004
2497,0.0012000000000000031
2498,0.003799999999999998
2499,0.0045000000000000005
2500,-0.000899999999999998
2501,9.99999999999994e-05
2502,-0.0016000000000000007
2503,0.000899999999999998
2504,-0.0008000000000000021
2505,0.0024999999999999988
2506,0.0005000000000000004
2507,-0.0007000000000000027
2508,0.0
2509,-0.002999999999999999
2510,-0.0007000000000000027
2511,0.0011000000000000003
2512,-0.0013000000000000025
2513,-0.0009999999999999974
2514,0.0013999999999999985
2515,-0.0016000000000000007
2516,-0.0038999999999999972
2517,-0.0003999999999999976
2518,-0.00020000000000000226
2519,0.001799999999999996
2520,0.0007000000000000027
2521,-0.001799999999999996
2522,0.0009999999999999974
2523,-0.0019999999999999983
2524,0.00020000000000000226
2525,-0.0005999999999999998
2526,-0.0013999999999999985
2527,-0.0022999999999999965
2528,-0.0005999999999999998
2529,0.0005999999999999998
2530,-0.0003999999999999976
2531,-0.002100000000000001
2532,-0.00030000000000000165
2533,-0.0032999999999999974
2534,0.0014999999999999979
2535,0.0003999999999999976
2536,-0.0005000000000000004
2537,0.0
2538,0.0005000000000000004
2539,-0.0003999999999999976
2540,-0.00020000000000000226
2541,-0.0013999999999999985
2542,0.0007000000000000027
2543,-0.00020000000000000226
2544,-0.0003999999999999976
2545,-0.000899999999999998
2546,9.99999999999994e-05
2547,-0.0038999999999999972
2548,0.0029
2549,-0.00020000000000000226
2550,-0.0016000000000000007
2551,0.0017000000000000036
2552,-0.001899999999999999
2553,0.0019999999999999983
2554,-0.0013000000000000025
2555,-0.001899999999999999
2556,0.0032999999999999974
2557,-0.0023999999999999994
2558,-0.002200000000000004
2559,0.0013999999999999985
2560,0.0012000000000000031
2561,-9.99999999999994e-05
2562,0.0005000000000000004
2563,-0.0003999999999999976
2564,-0.0014999999999999979
2565,-0.0005999999999999998
2566,0.0
2567,0.0011000000000000003
2568,0.0009999999999999974
2569,0.0012000000000000031
2570,-0.001799999999999996
2571,-0.002200000000000004
2572,0.0008000000000000021
2573,-0.0008000000000000021
2574,0.0005000000000000004
2575,0.002200000000000004
2576,-9.99999999999994e-05
2577,0.0016000000000000007
2578,0.0007000000000000027
2579,-0.0024999999999999988
2580,-0.0016000000000000007
2581,0.0013000000000000025
2582,-0.0012000000000000031
2583,0.000899999999999998
2584,0.0045000000000000005
2585,0.0013000000000000025
2586,0.0005999999999999998
2587,0.0011000000000000003
2588,-0.001799999999999996
2589,9.99999999999994e-05
2590,0.00030000000000000165
2591,-0.005000000000000001
2592,-0.0003999999999999976
2593,0.002999999999999999
2594,0.0
2595,-0.0017000000000000036
2596,0.00030000000000000165
2597,0.0013999999999999985
2598,-0.0014999999999999979
2599,-0.0012000000000000031
2600,-0.001899999999999999
2601,-0.00030000000000000165
2602,0.0024999999999999988
2603,-0.0024999999999999988
2604,-0.0017000000000000036
2605,-0.0032000000000000015
2606,-0.0036000000000000025
2607,0.0007000000000000027
2608,9.99999999999994e-05
2609,0.0008000000000000021
2610,9.99999999999994e-05
2611,0.0003999999999999976
2612,0.002700000000000001
2613,-0.0038999999999999972
2614,0.0011000000000000003
2615,9.99999999999994e-05
2616,0.002100000000000001
2617,0.0023999999999999994
2618,0.0011000000000000003
2619,0.0007000000000000027
2620,-0.0003999999999999976
2621,0.0013000000000000025
2622,-0.0024999999999999988
2623,-0.00020000000000000226
2624,0.00030000000000000165
2625,-0.004100000000000003
2626,0.002100000000000001
2627,0.0014999999999999979
2628,0.0024999999999999988
2629,-0.0012000000000000031
2630,-9.99999999999994e-05
2631,0.002100000000000001
2632,-0.0005000000000000004
2633,-9.99999999999994e-05
2634,-0.003700000000000002
2635,-9.99999999999994e-05
2636,-0.0013000000000000025
2637,0.002700000000000001
2638,-0.00030000000000000165
2639,-0.0008000000000000021
2640,-0.0005999999999999998
2641,0.0007000000000000027
2642,0.0013999999999999985
2643,0.00020000000000000226
2644,-0.00020000000000000226
2645,0.00030000000000000165
2646,-0.002700000000000001
2647,-0.00020000000000000226
2648,0.001899999999999999
2649,-0.005500000000000001
2650,-0.0034000000000000002
2651,-0.0008000000000000021
2652,-0.0007000000000000027
2653,0.002700000000000001
2654,-0.00020000000000000226
2655,-0.0014999999999999979
2656,-0.000899999999999998
2657,0.0009999999999999974
2658,-0.0009999999999999974
2659,0.0013000000000000025
2660,-0.00030000000000000165
2661,-0.0022999999999999965
2662,-0.0016000000000000007
2663,-0.0008000000000000021
2664,0.000899999999999998
2665,0.0017000000000000036
2666,-0.002700000000000001
2667,-0.0009999999999999974
2668,-0.00020000000000000226
2669,-0.0005000000000000004
2670,0.0003999999999999976
2671,-0.00030000000000000165
2672,-9.99999999999994e-05
2673,-0.0008000000000000021
2674,-0.0007000000000000027
2675,-9.99999999999994e-05
2676,-0.0016000000000000007
2677,-9.99999999999994e-05
2678,-0.0024999999999999988
2679,0.001799999999999996
2680,-0.0019999999999999983
2681,-0.001799999999999996
2682,0.002700000000000001
2683,-0.0022999999999999965
2684,9.99999999999994e-05
2685,-0.001899999999999999
2686,-0.0008000000000000021
2687,0.0017000000000000036
2688,0.002200000000000004
2689,0.0014999999999999979
2690,0.0008000000000000021
2691,9.99999999999994e-05
2692,0.0016000000000000007
2693,0.000899999999999998
2694,-0.0012000000000000031
2695,-0.001899999999999999
2696,0.001799999999999996
2697,0.002999999999999999
2698,0.0011000000000000003
2699,-0.0007000000000000027
2700,0.0005999999999999998
2701,0.0014999999999999979
2702,0.0009999999999999974
2703,0.00020000000000000226
2704,-0.0014999999999999979
2705,9.99999999999994e-05
2706,0.0023999999999999994
2707,0.0009999999999999974
2708,0.0005000000000000004
2709,0.002100000000000001
2710,0.002100000000000001
2711,-0.0013000000000000025
2712,0.0
2713,0.0005999999999999998
2714,0.000899999999999998
2715,0.00020000000000000226
2716,-0.0009999999999999974
2717,0.0007000000000000027
2718,-0.0017000000000000036
2719,-0.0012000000000000031
2720,0.0005999999999999998
2721,0.002999999999999999
2722,0.00030000000000000165
2723,-0.0022999999999999965
2724,0.00030000000000000165
2725,0.0017000000000000036
2726,-0.0022999999999999965
2727,0.0007000000000000027
2728,-0.000899999999999998
2729,-0.001899999999999999
2730,0.0011000000000000003
2731,0.0005000000000000004
2732,-0.002200000000000004
2733,0.0017000000000000036
2734,-0.0005000000000000004
2735,0.0013999999999999985
2736,0.0009999999999999974
2737,0.002200000000000004
2738,0.002999999999999999
2739,0.0
2740,-9.99999999999994e-05
2741,0.0003999999999999976
2742,0.0012000000000000031
2743,-0.0029
2744,-0.0005000000000000004
2745,-0.00020000000000000226
2746,0.000899999999999998
2747,0.0036000000000000025
2748,0.0005000000000000004
2749,-0.000899999999999998
2750,0.0011000000000000003
2751,0.000899999999999998
2752,-0.0012000000000000031
2753,0.0009999999999999974
2754,-0.002200000000000004
2755,0.0005999999999999998
2756,-0.0012000000000000031
2757,0.0012000000000000031
2758,-0.0022999999999999965
2759,0.002200000000000004
2760,-0.001899999999999999
2761,0.00030000000000000165
2762,0.0005000000000000004
2763,-0.0008000000000000021
2764,-0.0017000000000000036
2765,-0.001899999999999999
2766,0.0009999999999999974
2767,0.0007000000000000027
2768,9.99999999999994e-05
2769,-9.99999999999994e-05
2770,-0.002700000000000001
2771,0.0034000000000000002
2772,-0.0007000000000000027
2773,-0.002100000000000001
2774,0.0005000000000000004
2775,0.0014999999999999979
2776,-0.0024999999999999988
2777,0.00030000000000000165
2778,-9.99999999999994e-05
2779,-0.000899999999999998
2780,-0.002200000000000004
2781,0.0023999999999999994
2782,0.0013999999999999985
2783,0.0014999999999999979
2784,0.0009999999999999974
2785,0.00020000000000000226
2786,0.0014999999999999979
2787,-0.0009999999999999974
2788,0.0032000000000000015
2789,0.0011000000000000003
2790,-0.0029
2791,0.00030000000000000165
2792,-0.004399999999999998
2793,0.004
2794,0.0003999999999999976
2795,0.002700000000000001
2796,-0.0016000000000000007
2797,-0.004200000000000002
2798,0.0005999999999999998
2799,-0.0011000000000000003
2800,0.0005999999999999998
2801,0.0032999999999999974
2802,-0.00020000000000000226
2803,-0.002799999999999997
2804,9.99999999999994e-05
2805,-0.00020000000000000226
2806,-0.00020000000000000226
2807,-0.0005999999999999998
2808,-0.000899999999999998
2809,-0.0009999999999999974
2810,0.0
2811,0.002700000000000001
2812,-0.00020000000000000226
2813,-0.0008000000000000021
2814,0.001899999999999999
2815,0.001799999999999996
2816,0.0026000000000000016
2817,0.0014999999999999979
2818,-0.00020000000000000226
2819,-0.0005999999999999998
2820,0.0034000000000000002
2821,0.002100000000000001
2822,0.0009999999999999974
2823,0.00020000000000000226
2824,-0.0023999999999999994
2825,-0.0008000000000000021
2826,-0.0014999999999999979
2827,-0.0007000000000000027
2828,0.0005000000000000004
2829,0.0016000000000000007
2830,-0.0012000000000000031
2831,0.0
2832,-0.0013999999999999985
2833,-0.00020000000000000226
2834,-0.0003999999999999976
2835,-0.00030000000000000165
2836,0.0013000000000000025
2837,0.0023999999999999994
2838,-0.0013000000000000025
2839,-0.0026000000000000016
2840,-0.001799999999999996
2841,-0.0005000000000000004
2842,0.0013999999999999985
2843,-0.0011000000000000003
2844,-0.002200000000000004
2845,-0.0007000000000000027
2846,-0.0012000000000000031
2847,0.002700000000000001
2848,-0.0003999999999999976
2849,-0.001899999999999999
2850,-0.0017000000000000036
2851,0.0013999999999999985
2852,-0.0019999999999999983
2853,0.0022999999999999965
2854,0.0009999999999999974
2855,9.99999999999994e-05
2856,-0.0014999999999999979
2857,0.0022999999999999965
2858,-0.002999999999999999
2859,0.0023999999999999994
2860,9.99999999999994e-05
2861,-0.000899999999999998
2862,0.000899999999999998
2863,-0.004700000000000003
2864,-0.0007000000000000027
2865,0.002799999999999997
2866,0.002100000000000001
2867,0.0005999999999999998
2868,-0.0013000000000000025
2869,-0.0003999999999999976
2870,0.0008000000000000021
2871,0.0029
2872,0.000899999999999998
2873,0.0005999999999999998
2874,0.0005999999999999998
2875,0.0016000000000000007
2876,-9.99999999999994e-05
2877,-0.0013999999999999985
2878,0.0013000000000000025
2879,-0.00030000000000000165
2880,0.0008000000000000021
2881,0.0011000000000000003
2882,-0.001799999999999996
2883,0.00030000000000000165
2884,0.0013000000000000025
2885,0.004200000000000002
2886,-0.004100000000000003
2887,0.0009999999999999974
2888,0.001899999999999999
2889,0.0036000000000000025
2890,-0.0007000000000000027
2891,-0.00030000000000000165
2892,-0.0003999999999999976
2893,-9.99999999999994e-05
2894,-0.00030000000000000165
2895,-0.002999999999999999
2896,-0.00020000000000000226
2897,-0.0003999999999999976
2898,0.004
2899,0.0008000000000000021
2900,-0.0007000000000000027
2901,0.0007000000000000027
2902,0.001899999999999999
2903,0.000899999999999998
2904,-0.0008000000000000021
2905,0.0007000000000000027
2906,0.0003999999999999976
2907,0.0024999999999999988
2908,0.0017000000000000036
2909,0.0016000000000000007
2910,0.0008000000000000021
2911,0.0012000000000000031
2912,-0.0017000000000000036
2913,9.99999999999994e-05
2914,0.0005000000000000004
2915,-0.0014999999999999979
2916,-9.99999999999994e-05
2917,-0.0014999999999999979
2918,-0.0014999999999999979
2919,-0.002100000000000001
2920,0.0008000000000000021
2921,-0.0022999999999999965
2922,-0.0013999999999999985
2923,-0.002999999999999999
2924,-0.0032000000000000015
2925,0.0003999999999999976
2926,0.0034000000000000002
2927,-0.0007000000000000027
2928,-0.0024999999999999988
2929,0.0012000000000000031
2930,-0.002100000000000001
2931,0.0013999999999999985
2932,0.0013000000000000025
2933,-0.0026000000000000016
2934,0.0038999999999999972
2935,-0.0013000000000000025
2936,-0.004
2937,-0.00030000000000000165
2938,-0.00020000000000000226
2939,0.0013999999999999985
2940,-0.0017000000000000036
2941,0.0005999999999999998
2942,0.0013999999999999985
2943,-0.0012000000000000031
2944,-9.99999999999994e-05
2945,-0.0005000000000000004
2946,-0.0009999999999999974
2947,-0.0024999999999999988
2948,0.0013000000000000025
2949,-0.000899999999999998
2950,-0.00030000000000000165
2951,-0.0003999999999999976
2952,0.0005000000000000004
2953,-0.0012000000000000031
2954,-0.001799999999999996
2955,-0.0023999999999999994
2956,-0.0007000000000000027
2957,-0.0005999999999999998
2958,0.0013999999999999985
2959,0.000899999999999998
2960,-0.0014999999999999979
2961,0.0011000000000000003
2962,0.00030000000000000165
2963,0.0017000000000000036
2964,0.001799999999999996
2965,-0.002999999999999999
2966,0.004100000000000003
2967,0.0032000000000000015
2968,-0.0007000000000000027
2969,0.0016000000000000007
2970,-0.003700000000000002
2971,0.001799999999999996
2972,-0.0013999999999999985
2973,0.003100000000000002
2974,9.99999999999994e-05
2975,-9.99999999999994e-05
2976,0.0034999999999999996
2977,0.0011000000000000003
2978,-0.00030000000000000165
2979,-0.0009999999999999974
2980,0.0
2981,0.0011000000000000003
2982,-0.0008000000000000021
2983,-0.0016000000000000007
2984,0.0005000000000000004
2985,0.00020000000000000226
2986,-0.0005000000000000004
2987,0.0017000000000000036
2988,-0.0024999999999999988
2989,-0.002200000000000004
2990,-0.00020000000000000226
2991,0.0011000000000000003
2992,0.0007000000000000027
2993,-0.005100000000000004
2994,-0.0014999999999999979
2995,-0.0009999999999999974
2996,0.0022999999999999965
2997,-0.0016000000000000007
2998,0.0011000000000000003
2999,0.002200000000000004
3000,-0.002700000000000001
3001,-0.0013000000000000025
3002,0.0009999999999999974
3003,0.00030000000000000165
3004,-0.00020000000000000226
3005,0.0009999999999999974
3006,0.002999999999999999
3007,-0.0003999999999999976
3008,0.0007000000000000027
3009,0.0007000000000000027
3010,0.0032000000000000015
3011,-0.0005000000000000004
3012,-0.0032999999999999974
3013,-9.99999999999994e-05
3014,0.0014999999999999979
3015,-0.0014999999999999979
3016,0.0007000000000000027
3017,0.0032999999999999974
3018,-0.0005000000000000004
3019,0.0007000000000000027
3020,0.003799999999999998
3021,0.0
3022,-0.0013999999999999985
3023,0.000899999999999998
3024,-0.0013000000000000025
3025,0.001799999999999996
3026,-0.0008000000000000021
3027,0.0013000000000000025
3028,-0.0003999999999999976
3029,0.0007000000000000027
3030,-0.0005000000000000004
3031,0.0017000000000000036
3032,0.0012000000000000031
3033,0.0019999999999999983
3034,0.0011000000000000003
3035,0.0005000000000000004
3036,0.001899999999999999
3037,0.00020000000000000226
3038,0.0
3039,0.0009999999999999974
3040,0.0007000000000000027
3041,0.0009999999999999974
3042,-0.0003999999999999976
3043,-0.0017000000000000036
3044,0.0009999999999999974
3045,-9.99999999999994e-05
3046,-0.00030000000000000165
3047,0.0003999999999999976
3048,-0.0005999999999999998
3049,0.0009999999999999974
3050,-0.0005000000000000004
3051,0.001899999999999999
3052,0.002700000000000001
3053,0.0012000000000000031
3054,0.0013999999999999985
3055,-0.0005000000000000004
3056,0.0012000000000000031
3057,-0.0017000000000000036
3058,-0.00030000000000000165
3059,-0.0005999999999999998
3060,0.001799999999999996
3061,0.004299999999999998
3062,0.0007000000000000027
3063,0.0007000000000000027
3064,-0.002799999999999997
3065,-0.00030000000000000165
3066,-0.0005000000000000004
3067,0.0005999999999999998
3068,0.0008000000000000021
3069,-0.0003999999999999976
3070,0.003100000000000002
3071,0.002100000000000001
3072,-0.0016000000000000007
3073,-0.0009999999999999974
3074,-0.0013000000000000025
3075,-0.001899999999999999
3076,0.0016000000000000007
3077,-0.0005000000000000004
3078,0.0029
3079,0.002200000000000004
3080,-0.002100000000000001
3081,-0.0003999999999999976
3082,-0.001799999999999996
3083,-0.0016000000000000007
3084,-0.00030000000000000165
3085,-0.003100000000000002
3086,0.0003999999999999976
3087,-0.004
3088,0.0
3089,-0.001799999999999996
3090,-0.0013999999999999985
